timestamp,temperature,humidity,wind_speed,pressure,visibility,rainfall,cloud_cover,icon,description,city
2024-12-06 06:00:00,13.32,58,2.25,1013,10000,0.0,0,01d,clear sky,Dehradun
2024-12-06 09:00:00,15.64,48,2.68,1012,10000,0.0,0,01d,clear sky,Dehradun
2024-12-06 12:00:00,13.56,48,1.47,1012,10000,0.0,0,01n,clear sky,Dehradun
2024-12-06 15:00:00,12.1,47,2.55,1014,10000,0.0,0,01n,clear sky,Dehradun
2024-12-06 18:00:00,11.49,45,2.32,1014,10000,0.0,0,01n,clear sky,Dehradun
2024-12-06 21:00:00,11.08,43,2.32,1012,10000,0.0,0,01n,clear sky,Dehradun
2024-12-07 00:00:00,10.54,41,2.11,1012,10000,0.0,0,01n,clear sky,Dehradun
2024-12-07 03:00:00,13.78,36,1.26,1014,10000,0.0,0,01d,clear sky,Dehradun
2024-12-07 06:00:00,19.09,23,2.34,1014,10000,0.0,0,01d,clear sky,Dehradun
2024-12-07 09:00:00,19.67,22,2.46,1012,10000,0.0,0,01d,clear sky,Dehradun
2024-12-07 12:00:00,12.3,39,1.09,1013,10000,0.0,0,01n,clear sky,Dehradun
2024-12-07 15:00:00,10.94,38,2.47,1016,10000,0.0,0,01n,clear sky,Dehradun
2024-12-07 18:00:00,10.33,36,2.59,1015,10000,0.0,0,01n,clear sky,Dehradun
2024-12-07 21:00:00,10.18,36,2.71,1014,10000,0.0,0,01n,clear sky,Dehradun
2024-12-08 00:00:00,9.83,37,2.51,1015,10000,0.0,6,01n,clear sky,Dehradun
2024-12-08 03:00:00,13.23,36,1.82,1016,10000,0.0,2,01d,clear sky,Dehradun
2024-12-08 06:00:00,20.11,14,2.77,1014,10000,0.0,1,01d,clear sky,Dehradun
2024-12-08 09:00:00,20.17,18,2.93,1012,10000,0.0,0,01d,clear sky,Dehradun
2024-12-08 12:00:00,13.77,40,1.13,1012,10000,0.0,49,03n,scattered clouds,Dehradun
2024-12-08 15:00:00,12.81,46,2.17,1014,10000,0.15,100,10n,light rain,Dehradun
2024-12-08 18:00:00,10.49,71,3.73,1014,10000,0.61,100,10n,light rain,Dehradun
2024-12-08 21:00:00,8.64,86,5.1,1015,10000,2.06,100,10n,light rain,Dehradun
2024-12-09 00:00:00,8.44,84,3.92,1014,10000,1.52,100,10n,light rain,Dehradun
2024-12-09 03:00:00,10.55,79,3.14,1015,10000,0.59,99,10d,light rain,Dehradun
2024-12-09 06:00:00,18.4,38,0.96,1015,10000,0.17,95,10d,light rain,Dehradun
2024-12-09 09:00:00,18.53,31,2.05,1013,10000,0.11,57,10d,light rain,Dehradun
2024-12-09 12:00:00,12.77,51,2.73,1015,10000,0.0,76,04n,broken clouds,Dehradun
2024-12-09 15:00:00,10.96,52,2.46,1018,10000,0.0,5,01n,clear sky,Dehradun
2024-12-09 18:00:00,9.83,52,2.7,1018,10000,0.0,3,01n,clear sky,Dehradun
2024-12-09 21:00:00,8.94,50,2.82,1018,10000,0.0,0,01n,clear sky,Dehradun
2024-12-10 00:00:00,8.32,46,2.8,1018,10000,0.0,0,01n,clear sky,Dehradun
2024-12-10 03:00:00,11.21,38,2.04,1019,10000,0.0,0,01d,clear sky,Dehradun
2024-12-10 06:00:00,18.69,22,1.1,1017,10000,0.0,0,01d,clear sky,Dehradun
2024-12-10 09:00:00,19.37,21,2.52,1015,10000,0.0,0,01d,clear sky,Dehradun
2024-12-10 12:00:00,12.42,42,1.83,1015,10000,0.0,0,01n,clear sky,Dehradun
2024-12-10 15:00:00,10.85,44,2.44,1017,10000,0.0,0,01n,clear sky,Dehradun
2024-12-10 18:00:00,10.3,42,2.34,1018,10000,0.0,0,01n,clear sky,Dehradun
2024-12-10 21:00:00,9.96,39,2.42,1017,10000,0.0,0,01n,clear sky,Dehradun
2024-12-11 00:00:00,9.62,36,2.46,1016,10000,0.0,0,01n,clear sky,Dehradun
2024-12-11 03:00:00,12.83,33,1.79,1017,10000,0.0,0,01d,clear sky,Dehradun
2024-12-06 06:00:00,18.05,42,3.15,1015,10000,0.0,1,01d,clear sky,Delhi
2024-12-06 09:00:00,20.26,33,4.28,1014,10000,0.0,1,01d,clear sky,Delhi
2024-12-06 12:00:00,21.76,24,2.7,1012,10000,0.0,0,01n,clear sky,Delhi
2024-12-06 15:00:00,21.26,18,1.98,1012,10000,0.0,0,01n,clear sky,Delhi
2024-12-06 18:00:00,19.59,16,1.65,1013,10000,0.0,0,01n,clear sky,Delhi
2024-12-06 21:00:00,18.06,16,1.29,1012,10000,0.0,0,01n,clear sky,Delhi
2024-12-07 00:00:00,17.19,16,0.72,1012,10000,0.0,0,01n,clear sky,Delhi
2024-12-07 03:00:00,18.06,16,0.53,1014,10000,0.0,0,01d,clear sky,Delhi
2024-12-07 06:00:00,22.01,13,0.63,1014,10000,0.0,0,01d,clear sky,Delhi
2024-12-07 09:00:00,23.87,13,0.34,1011,10000,0.0,0,01d,clear sky,Delhi
2024-12-07 12:00:00,23.06,14,1.37,1011,10000,0.0,0,01n,clear sky,Delhi
2024-12-07 15:00:00,20.51,18,3.22,1013,10000,0.0,0,01n,clear sky,Delhi
2024-12-07 18:00:00,18.86,20,2.96,1013,10000,0.0,0,01n,clear sky,Delhi
2024-12-07 21:00:00,17.59,22,3.3,1012,10000,0.0,0,01n,clear sky,Delhi
2024-12-08 00:00:00,16.69,24,3.53,1013,10000,0.0,0,01n,clear sky,Delhi
2024-12-08 03:00:00,16.98,24,4.55,1014,10000,0.0,0,01d,clear sky,Delhi
2024-12-08 06:00:00,21.56,22,5.34,1013,10000,0.0,0,01d,clear sky,Delhi
2024-12-08 09:00:00,24.05,22,4.31,1010,10000,0.0,32,03d,scattered clouds,Delhi
2024-12-08 12:00:00,22.68,26,3.08,1009,10000,0.1,56,10n,light rain,Delhi
2024-12-08 15:00:00,20.36,32,4.55,1010,10000,0.42,4,10n,light rain,Delhi
2024-12-08 18:00:00,17.64,37,2.27,1010,10000,0.5,10,10n,light rain,Delhi
2024-12-08 21:00:00,14.91,52,4.0,1010,10000,0.0,6,01n,clear sky,Delhi
2024-12-09 00:00:00,14.21,56,3.21,1011,10000,0.0,3,01n,clear sky,Delhi
2024-12-09 03:00:00,14.71,53,2.48,1013,10000,0.0,0,01d,clear sky,Delhi
2024-12-09 06:00:00,19.1,35,2.18,1014,10000,0.0,0,01d,clear sky,Delhi
2024-12-09 09:00:00,21.92,27,0.87,1012,10000,0.0,0,01d,clear sky,Delhi
2024-12-09 12:00:00,21.36,30,2.75,1013,10000,0.0,0,01n,clear sky,Delhi
2024-12-09 15:00:00,19.3,39,2.87,1016,10000,0.0,0,01n,clear sky,Delhi
2024-12-09 18:00:00,17.8,43,2.61,1017,10000,0.0,0,01n,clear sky,Delhi
2024-12-09 21:00:00,16.59,36,2.46,1016,10000,0.0,0,01n,clear sky,Delhi
2024-12-10 00:00:00,15.56,34,2.64,1016,10000,0.0,0,01n,clear sky,Delhi
2024-12-10 03:00:00,15.75,34,2.65,1018,10000,0.0,0,01d,clear sky,Delhi
2024-12-10 06:00:00,19.86,25,2.83,1018,10000,0.0,0,01d,clear sky,Delhi
2024-12-10 09:00:00,22.2,18,3.09,1015,10000,0.0,0,01d,clear sky,Delhi
2024-12-10 12:00:00,21.17,18,2.93,1015,10000,0.0,0,01n,clear sky,Delhi
2024-12-10 15:00:00,19.43,19,1.88,1017,10000,0.0,0,01n,clear sky,Delhi
2024-12-10 18:00:00,17.7,19,2.27,1017,10000,0.0,0,01n,clear sky,Delhi
2024-12-10 21:00:00,16.13,19,2.18,1016,10000,0.0,0,01n,clear sky,Delhi
2024-12-11 00:00:00,14.98,23,2.16,1016,10000,0.0,0,01n,clear sky,Delhi
2024-12-11 03:00:00,15.21,24,2.24,1017,10000,0.0,0,01d,clear sky,Delhi
2024-12-06 06:00:00,29.99,62,1.99,1012,10000,0.0,20,02d,few clouds,Mumbai
2024-12-06 09:00:00,29.46,66,6.06,1011,10000,0.0,16,02d,few clouds,Mumbai
2024-12-06 12:00:00,28.24,69,8.02,1009,10000,0.0,11,02d,few clouds,Mumbai
2024-12-06 15:00:00,28.12,67,6.43,1010,10000,0.0,13,02n,few clouds,Mumbai
2024-12-06 18:00:00,28.04,63,4.18,1011,10000,0.0,18,02n,few clouds,Mumbai
2024-12-06 21:00:00,27.55,60,2.88,1010,10000,0.0,9,01n,clear sky,Mumbai
2024-12-07 00:00:00,26.72,61,2.91,1010,10000,0.0,7,01n,clear sky,Mumbai
2024-12-07 03:00:00,26.75,58,4.47,1012,10000,0.0,8,01d,clear sky,Mumbai
2024-12-07 06:00:00,28.37,51,2.84,1012,10000,0.0,47,03d,scattered clouds,Mumbai
2024-12-07 09:00:00,27.74,53,7.59,1009,10000,0.0,100,04d,overcast clouds,Mumbai
2024-12-07 12:00:00,27.13,55,7.11,1009,10000,0.0,89,04d,overcast clouds,Mumbai
2024-12-07 15:00:00,26.92,57,6.25,1011,10000,0.0,32,03n,scattered clouds,Mumbai
2024-12-07 18:00:00,26.63,55,4.25,1010,10000,0.0,19,02n,few clouds,Mumbai
2024-12-07 21:00:00,26.03,54,5.59,1009,10000,0.0,6,01n,clear sky,Mumbai
2024-12-08 00:00:00,25.37,51,3.79,1010,10000,0.0,37,03n,scattered clouds,Mumbai
2024-12-08 03:00:00,25.13,48,2.7,1012,10000,0.0,97,04d,overcast clouds,Mumbai
2024-12-08 06:00:00,26.31,45,2.74,1012,10000,0.0,99,04d,overcast clouds,Mumbai
2024-12-08 09:00:00,26.26,52,4.18,1009,10000,0.0,80,04d,broken clouds,Mumbai
2024-12-08 12:00:00,26.37,55,4.51,1009,10000,0.0,74,04d,broken clouds,Mumbai
2024-12-08 15:00:00,25.88,55,4.3,1011,10000,0.0,48,03n,scattered clouds,Mumbai
2024-12-08 18:00:00,25.49,51,3.53,1011,10000,0.0,74,04n,broken clouds,Mumbai
2024-12-08 21:00:00,24.52,49,2.59,1010,10000,0.0,99,04n,overcast clouds,Mumbai
2024-12-09 00:00:00,23.9,48,2.47,1010,10000,0.0,100,04n,overcast clouds,Mumbai
2024-12-09 03:00:00,23.73,46,3.71,1013,10000,0.0,100,04d,overcast clouds,Mumbai
2024-12-09 06:00:00,25.86,38,4.31,1012,10000,0.0,100,04d,overcast clouds,Mumbai
2024-12-09 09:00:00,27.73,45,4.51,1009,10000,0.0,90,04d,overcast clouds,Mumbai
2024-12-09 12:00:00,26.9,52,8.17,1009,10000,0.0,94,04d,overcast clouds,Mumbai
2024-12-09 15:00:00,26.37,49,7.43,1011,10000,0.0,99,04n,overcast clouds,Mumbai
2024-12-09 18:00:00,25.34,39,4.93,1011,10000,0.0,81,04n,broken clouds,Mumbai
2024-12-09 21:00:00,24.16,39,3.42,1010,10000,0.0,30,03n,scattered clouds,Mumbai
2024-12-10 00:00:00,23.58,43,4.36,1010,10000,0.0,37,03n,scattered clouds,Mumbai
2024-12-10 03:00:00,23.67,41,3.5,1012,10000,0.0,75,04d,broken clouds,Mumbai
2024-12-10 06:00:00,25.87,35,2.8,1012,10000,0.0,65,04d,broken clouds,Mumbai
2024-12-10 09:00:00,27.56,36,3.09,1009,10000,0.0,46,03d,scattered clouds,Mumbai
2024-12-10 12:00:00,26.4,50,6.27,1009,10000,0.0,70,04d,broken clouds,Mumbai
2024-12-10 15:00:00,26.54,56,6.04,1011,10000,0.0,63,04n,broken clouds,Mumbai
2024-12-10 18:00:00,26.18,55,2.51,1012,10000,0.0,43,03n,scattered clouds,Mumbai
2024-12-10 21:00:00,25.69,49,2.69,1010,10000,0.0,1,01n,clear sky,Mumbai
2024-12-11 00:00:00,24.7,48,3.63,1010,10000,0.0,2,01n,clear sky,Mumbai
2024-12-11 03:00:00,24.47,44,3.44,1012,10000,0.0,15,02d,few clouds,Mumbai
2024-12-06 06:00:00,24.97,47,3.01,1013,10000,0.0,0,01d,clear sky,Kolkata
2024-12-06 09:00:00,26.18,39,4.39,1012,10000,0.0,0,01d,clear sky,Kolkata
2024-12-06 12:00:00,24.68,37,1.79,1011,10000,0.0,0,01n,clear sky,Kolkata
2024-12-06 15:00:00,22.9,34,1.31,1012,10000,0.0,0,01n,clear sky,Kolkata
2024-12-06 18:00:00,20.28,38,3.14,1012,10000,0.0,0,01n,clear sky,Kolkata
2024-12-06 21:00:00,18.68,38,2.34,1012,10000,0.0,0,01n,clear sky,Kolkata
2024-12-07 00:00:00,17.81,37,1.98,1012,10000,0.0,0,01n,clear sky,Kolkata
2024-12-07 03:00:00,22.15,30,2.54,1015,10000,0.0,0,01d,clear sky,Kolkata
2024-12-07 06:00:00,26.65,23,2.78,1013,10000,0.0,0,01d,clear sky,Kolkata
2024-12-07 09:00:00,27.53,22,3.75,1011,10000,0.0,0,01d,clear sky,Kolkata
2024-12-07 12:00:00,23.44,28,2.13,1012,10000,0.0,0,01n,clear sky,Kolkata
2024-12-07 15:00:00,21.77,29,1.52,1014,10000,0.0,0,01n,clear sky,Kolkata
2024-12-07 18:00:00,19.87,29,2.23,1013,10000,0.0,20,02n,few clouds,Kolkata
2024-12-07 21:00:00,18.33,30,2.27,1012,10000,0.0,93,04n,overcast clouds,Kolkata
2024-12-08 00:00:00,17.02,32,2.14,1013,10000,0.0,89,04n,overcast clouds,Kolkata
2024-12-08 03:00:00,21.31,26,2.53,1016,10000,0.0,68,04d,broken clouds,Kolkata
2024-12-08 06:00:00,26.1,20,2.95,1014,10000,0.0,74,04d,broken clouds,Kolkata
2024-12-08 09:00:00,27.58,19,2.75,1011,10000,0.0,67,04d,broken clouds,Kolkata
2024-12-08 12:00:00,23.54,27,2.1,1012,10000,0.0,58,04n,broken clouds,Kolkata
2024-12-08 15:00:00,22.46,28,1.19,1013,10000,0.0,96,04n,overcast clouds,Kolkata
2024-12-08 18:00:00,20.95,31,1.01,1012,10000,0.0,61,04n,broken clouds,Kolkata
2024-12-08 21:00:00,19.49,34,1.97,1011,10000,0.0,60,04n,broken clouds,Kolkata
2024-12-09 00:00:00,18.59,36,1.42,1012,10000,0.0,83,04n,broken clouds,Kolkata
2024-12-09 03:00:00,22.71,30,1.68,1014,10000,0.0,86,04d,overcast clouds,Kolkata
2024-12-09 06:00:00,26.02,27,2.11,1013,10000,0.0,93,04d,overcast clouds,Kolkata
2024-12-09 09:00:00,26.36,28,3.84,1011,10000,0.0,97,04d,overcast clouds,Kolkata
2024-12-09 12:00:00,23.33,37,3.35,1011,10000,0.0,84,04n,broken clouds,Kolkata
2024-12-09 15:00:00,22.72,45,3.43,1013,10000,0.0,100,04n,overcast clouds,Kolkata
2024-12-09 18:00:00,21.41,54,2.23,1012,10000,0.0,97,04n,overcast clouds,Kolkata
2024-12-09 21:00:00,21.25,55,1.73,1011,10000,0.0,100,04n,overcast clouds,Kolkata
2024-12-10 00:00:00,19.32,62,1.89,1013,10000,0.0,100,04n,overcast clouds,Kolkata
2024-12-10 03:00:00,22.34,52,2.84,1015,10000,0.0,100,04d,overcast clouds,Kolkata
2024-12-10 06:00:00,26.47,40,3.49,1013,10000,0.0,99,04d,overcast clouds,Kolkata
2024-12-10 09:00:00,27.49,41,3.34,1010,10000,0.0,82,04d,broken clouds,Kolkata
2024-12-10 12:00:00,24.4,49,2.88,1011,10000,0.0,65,04n,broken clouds,Kolkata
2024-12-10 15:00:00,22.53,52,3.23,1013,10000,0.0,80,04n,broken clouds,Kolkata
2024-12-10 18:00:00,20.83,53,2.96,1013,10000,0.0,80,04n,broken clouds,Kolkata
2024-12-10 21:00:00,19.34,51,3.27,1013,10000,0.0,92,04n,overcast clouds,Kolkata
2024-12-11 00:00:00,18.12,57,3.44,1013,10000,0.0,94,04n,overcast clouds,Kolkata
2024-12-11 03:00:00,22.26,45,4.52,1015,10000,0.0,26,03d,scattered clouds,Kolkata
2024-12-06 06:00:00,29.53,81,3.96,1012,10000,0.1,75,10d,light rain,Chennai
2024-12-06 09:00:00,29.29,76,5.4,1011,10000,0.19,52,10d,light rain,Chennai
2024-12-06 12:00:00,28.11,77,4.23,1011,10000,0.0,36,03d,scattered clouds,Chennai
2024-12-06 15:00:00,26.6,80,3.33,1012,10000,1.19,47,10n,light rain,Chennai
2024-12-06 18:00:00,26.36,81,1.67,1011,10000,1.43,76,10n,light rain,Chennai
2024-12-06 21:00:00,26.02,81,1.3,1009,10000,1.21,74,10n,light rain,Chennai
2024-12-07 00:00:00,25.95,83,2.62,1010,10000,1.27,85,10n,light rain,Chennai
2024-12-07 03:00:00,27.46,73,2.86,1013,10000,2.25,100,10d,light rain,Chennai
2024-12-07 06:00:00,28.61,66,4.07,1012,10000,0.0,79,04d,broken clouds,Chennai
2024-12-07 09:00:00,28.18,66,3.78,1009,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-07 12:00:00,27.09,73,3.56,1010,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-07 15:00:00,26.82,76,2.7,1012,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-07 18:00:00,26.41,76,1.76,1011,10000,0.0,99,04n,overcast clouds,Chennai
2024-12-07 21:00:00,26.14,77,1.79,1010,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-08 00:00:00,25.81,79,0.56,1010,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-08 03:00:00,26.74,76,0.89,1012,10000,0.2,92,10d,light rain,Chennai
2024-12-08 06:00:00,28.56,68,3.57,1011,10000,1.4,92,10d,light rain,Chennai
2024-12-08 09:00:00,28.3,68,4.5,1009,10000,0.29,75,10d,light rain,Chennai
2024-12-08 12:00:00,27.35,75,3.86,1010,10000,0.17,74,10d,light rain,Chennai
2024-12-08 15:00:00,26.93,78,3.5,1011,10000,0.0,54,04n,broken clouds,Chennai
2024-12-08 18:00:00,26.62,77,2.68,1011,10000,0.0,65,04n,broken clouds,Chennai
2024-12-08 21:00:00,26.22,78,3.29,1010,10000,0.17,96,10n,light rain,Chennai
2024-12-09 00:00:00,26.08,78,2.39,1010,10000,0.35,90,10n,light rain,Chennai
2024-12-09 03:00:00,27.38,73,3.31,1012,10000,0.11,100,10d,light rain,Chennai
2024-12-09 06:00:00,28.13,68,3.9,1011,10000,0.11,100,10d,light rain,Chennai
2024-12-09 09:00:00,28.15,67,4.82,1008,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-09 12:00:00,26.92,73,4.24,1009,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-09 15:00:00,26.68,75,4.6,1011,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-09 18:00:00,26.25,76,4.24,1011,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-09 21:00:00,25.31,80,4.19,1009,10000,0.0,83,04n,broken clouds,Chennai
2024-12-10 00:00:00,24.78,84,4.15,1009,10000,0.0,91,04n,overcast clouds,Chennai
2024-12-10 03:00:00,26.57,77,4.34,1012,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-10 06:00:00,28.3,67,6.03,1011,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-10 09:00:00,28.02,68,6.46,1008,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-10 12:00:00,26.51,77,6.26,1009,10000,0.0,100,04d,overcast clouds,Chennai
2024-12-10 15:00:00,26.59,78,5.81,1011,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-10 18:00:00,25.9,82,4.45,1011,10000,0.0,100,04n,overcast clouds,Chennai
2024-12-10 21:00:00,25.03,86,4.93,1009,10000,0.0,93,04n,overcast clouds,Chennai
2024-12-11 00:00:00,24.81,86,5.07,1009,10000,0.0,96,04n,overcast clouds,Chennai
2024-12-11 03:00:00,25.93,80,6.19,1012,10000,0.36,100,10d,light rain,Chennai
2024-12-06 06:00:00,25.22,72,3.0,1013,10000,0.0,40,03d,scattered clouds,Bengaluru
2024-12-06 09:00:00,25.96,62,2.91,1012,10000,0.0,34,03d,scattered clouds,Bengaluru
2024-12-06 12:00:00,24.75,63,3.23,1011,10000,0.0,26,03d,scattered clouds,Bengaluru
2024-12-06 15:00:00,21.77,73,3.64,1014,10000,0.0,31,03n,scattered clouds,Bengaluru
2024-12-06 18:00:00,20.45,82,2.98,1013,10000,0.0,55,04n,broken clouds,Bengaluru
2024-12-06 21:00:00,19.53,86,2.29,1012,10000,0.0,45,03n,scattered clouds,Bengaluru
2024-12-07 00:00:00,18.94,89,2.18,1012,10000,0.0,70,04n,broken clouds,Bengaluru
2024-12-07 03:00:00,21.64,77,2.23,1015,10000,0.0,91,04d,overcast clouds,Bengaluru
2024-12-07 06:00:00,26.09,57,2.99,1013,10000,0.0,63,04d,broken clouds,Bengaluru
2024-12-07 09:00:00,26.99,53,2.83,1009,10000,0.66,73,10d,light rain,Bengaluru
2024-12-07 12:00:00,23.61,70,4.28,1010,10000,0.56,83,10d,light rain,Bengaluru
2024-12-07 15:00:00,21.25,83,4.19,1013,10000,0.54,96,10n,light rain,Bengaluru
2024-12-07 18:00:00,20.46,86,3.07,1013,10000,0.13,98,10n,light rain,Bengaluru
2024-12-07 21:00:00,19.99,89,2.44,1011,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-08 00:00:00,18.91,94,2.41,1012,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-08 03:00:00,21.09,80,3.47,1014,10000,0.0,100,04d,overcast clouds,Bengaluru
2024-12-08 06:00:00,25.3,53,2.87,1012,10000,0.0,99,04d,overcast clouds,Bengaluru
2024-12-08 09:00:00,26.5,50,3.76,1009,10000,0.0,78,04d,broken clouds,Bengaluru
2024-12-08 12:00:00,23.31,65,3.36,1010,10000,0.0,90,04d,overcast clouds,Bengaluru
2024-12-08 15:00:00,20.97,74,3.44,1013,10000,0.0,89,04n,overcast clouds,Bengaluru
2024-12-08 18:00:00,19.65,84,3.18,1013,10000,0.0,94,04n,overcast clouds,Bengaluru
2024-12-08 21:00:00,18.95,91,2.35,1011,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-09 00:00:00,18.48,92,2.3,1012,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-09 03:00:00,21.0,82,3.05,1014,10000,0.0,100,04d,overcast clouds,Bengaluru
2024-12-09 06:00:00,25.7,57,2.56,1012,10000,0.0,84,04d,broken clouds,Bengaluru
2024-12-09 09:00:00,27.88,46,2.03,1008,10000,0.0,79,04d,broken clouds,Bengaluru
2024-12-09 12:00:00,24.73,62,3.62,1009,10000,0.0,85,04d,overcast clouds,Bengaluru
2024-12-09 15:00:00,21.62,76,3.58,1013,10000,0.29,91,10n,light rain,Bengaluru
2024-12-09 18:00:00,20.25,83,3.26,1013,10000,0.0,95,04n,overcast clouds,Bengaluru
2024-12-09 21:00:00,19.26,87,2.9,1011,10000,0.0,95,04n,overcast clouds,Bengaluru
2024-12-10 00:00:00,18.67,89,2.38,1011,10000,0.0,98,04n,overcast clouds,Bengaluru
2024-12-10 03:00:00,21.19,76,2.0,1014,10000,0.0,100,04d,overcast clouds,Bengaluru
2024-12-10 06:00:00,26.22,51,3.21,1012,10000,0.0,96,04d,overcast clouds,Bengaluru
2024-12-10 09:00:00,27.49,44,4.68,1008,10000,0.0,97,04d,overcast clouds,Bengaluru
2024-12-10 12:00:00,24.26,56,3.73,1010,10000,0.0,98,04d,overcast clouds,Bengaluru
2024-12-10 15:00:00,22.24,66,3.3,1013,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-10 18:00:00,20.07,80,3.09,1013,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-10 21:00:00,18.95,81,2.59,1012,10000,0.0,100,04n,overcast clouds,Bengaluru
2024-12-11 00:00:00,18.18,81,2.3,1012,10000,0.0,99,04n,overcast clouds,Bengaluru
2024-12-11 03:00:00,20.79,69,3.98,1014,10000,0.0,95,04d,overcast clouds,Bengaluru
2024-12-06 06:00:00,25.23,78,2.77,1013,10000,0.0,75,04d,broken clouds,Hyderabad
2024-12-06 09:00:00,26.99,66,2.9,1012,10000,0.0,61,04d,broken clouds,Hyderabad
2024-12-06 12:00:00,26.85,63,3.12,1011,10000,0.0,69,04d,broken clouds,Hyderabad
2024-12-06 15:00:00,26.41,62,3.28,1012,10000,0.0,100,04n,overcast clouds,Hyderabad
2024-12-06 18:00:00,24.89,72,3.12,1012,10000,0.12,100,10n,light rain,Hyderabad
2024-12-06 21:00:00,23.39,79,2.4,1011,10000,1.21,78,10n,light rain,Hyderabad
2024-12-07 00:00:00,22.71,80,2.03,1011,10000,0.12,74,10n,light rain,Hyderabad
2024-12-07 03:00:00,25.25,67,2.84,1013,10000,0.0,43,03d,scattered clouds,Hyderabad
2024-12-07 06:00:00,29.69,47,2.59,1012,10000,0.0,56,04d,broken clouds,Hyderabad
2024-12-07 09:00:00,28.5,51,3.86,1009,10000,0.0,76,04d,broken clouds,Hyderabad
2024-12-07 12:00:00,26.18,60,2.56,1010,10000,0.2,87,10d,light rain,Hyderabad
2024-12-07 15:00:00,24.55,71,3.11,1012,10000,0.2,98,10n,light rain,Hyderabad
2024-12-07 18:00:00,23.09,79,3.1,1011,10000,0.0,100,04n,overcast clouds,Hyderabad
2024-12-07 21:00:00,22.27,82,2.76,1010,10000,0.0,100,04n,overcast clouds,Hyderabad
2024-12-08 00:00:00,21.51,83,2.49,1011,10000,0.0,100,04n,overcast clouds,Hyderabad
2024-12-08 03:00:00,24.03,67,3.75,1013,10000,0.0,100,04d,overcast clouds,Hyderabad
2024-12-08 06:00:00,28.75,48,3.62,1012,10000,0.0,99,04d,overcast clouds,Hyderabad
2024-12-08 09:00:00,30.34,42,3.5,1008,10000,0.0,88,04d,overcast clouds,Hyderabad
2024-12-08 12:00:00,26.77,51,4.94,1009,10000,0.0,94,04d,overcast clouds,Hyderabad
